개방자치단체코드,관리번호,데이터갱신구분,관리기관명,발급기명,설치장소주소,설치장소상세위치,평일운영시작시각,평일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,운영시간참고내용,설치운영URL,사용여부명,장애인편의기능정보,시각장애인용키패드,시각장애인용음성안내,청각장애인용화면안내,점자라벨부착,이어폰소켓,촉각(전자)모니터,화면확대기능,휠체어사용자조작,최종수정시점,시도코드,설치장소위치,도로시군구코드,도로코드,도로명읍면동번호,도로건물층구분,도로건물본번호,도로건물부번호,등기사항증명서발급구분,가족관계삭제발급구분,데이터갱신시점
5710000,405,U,충청북도 청주시,청원구청,충청북도 청주시 청원구 직지대로 871(우암동),1층 민원지적과 앞(구청 내),6:00,23:30,6:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.18 16:33,6430000,관공서,43114,3236058,1,0,871,,발급,발급,2026.1.19 22:57
5710000,432,I,충청북도 청주시,용담명암산성동주민센터,충청북도 청주시 상당구 교동로 149(용담동),민원실 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.30 15:12,6430000,읍면동,43111,3236003,3,0,149,,발급,발급,2026.1.16 18:47
5710000,446,I,충청북도 청주시,이마트청주점,충청북도 청주시 서원구 청남로 1853(산남동),청주점,10:00,22:00,10:00,22:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.15 17:06,6430000,마트,43112,3237110,2,0,1853,,미발급,미발급,2026.1.16 18:47
5710000,436,I,충청북도 청주시,내덕1동행정복지센터,충청북도 청주시 청원구 새터로 71(내덕동),출입구 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.11.7 16:57,6430000,읍면동,43114,3236029,1,0,71,,발급,발급,2026.1.16 18:47
5710000,428,I,충청북도 청주시,"청원도서관(구,하나로클럽율량점)","충청북도 청주시 청원구 사뜸로61번길 88-14, 청원도서관 1층 (사천동)",휴게실,9:00,22:00,9:00,18:00,정기휴관 : 매주 금요일,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.23 13:56,6430000,기타,43114,4508258,2,0,88,14,미발급,미발급,2026.1.16 18:47
5710000,435,I,충청북도 청주시,충북도청,충청북도 청주시 상당구 상당로 82(문화동),민원실 앞,9:00,18:00,9:00,18:00,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.27 15:51,6430000,기타,43111,3236027,6,0,82,,발급,발급,2026.1.16 18:47
5710000,454,I,충청북도 청주시,서청주새마을금고,충청북도 청주시 흥덕구 대신로 70(복대동),365코너,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.3.14 15:27,6430000,은행,43113,3237021,1,0,70,,미발급,미발급,2026.1.16 18:47
5710000,429,I,충청북도 청주시,성화개신동주민센터,충청북도 청주시 서원구 성봉로 128(개신동),청사 정문,1:00,23:30,1:00,23:30,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 16:29,6430000,시군구,43112,3237050,2,0,128,,발급,발급,2026.1.16 18:47
5710000,413,U,충청북도 청주시,봉명2송정동주민센터,충청북도 청주시 흥덕구 주현로41번길 18(봉명동),민원실 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 15:12,6430000,관공서,43113,4511812,1,0,18,,발급,발급,2026.1.20 22:57
5710000,507,I,충청북도 청주시,오창읍 생활환경과,충청북도 청주시 청원구 오창읍 과학산업3로 238,건물 중문출입구 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 17:33,6430000,읍면동,43114,3240007,1,0,238,,발급,발급,2026.1.16 18:47
5710000,444,I,충청북도 청주시,운천신봉주민센터,"충청북도 청주시 흥덕구 사운로 190, 주성빌딩 1층 (운천동)",민원실 옆 ,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.15 9:17,6430000,읍면동,43113,3237036,3,0,190,,발급,발급,2026.1.16 18:47
5710000,424,U,충청북도 청주시,SK하이닉스1공장,충청북도 청주시 흥덕구 직지대로307번길 1(향정동),1캠퍼스 정문 휴게실,6:00,23:30,6:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2026.1.19 15:21,6430000,기타,43113,4511832,1,0,1,,미발급,미발급,2026.1.20 22:57
5710000,412,U,충청북도 청주시,복대2동주민센터,충청북도 청주시 흥덕구 신율로103번길 42(복대동),청사 주차장,1:00,23:30,1:00,23:30,23.11.28. 옥외 부스 설치,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,제공,제공,불가능,2026.1.19 8:54,6430000,관공서,43113,4511660,1,0,42,,발급,발급,2026.1.20 22:57
5710000,462,U,충청북도 청주시,현도면주민센터,충청북도 청주시 서원구 현도면 선동1길 9,현도면사무소,9:00,18:00,0:00,0:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품),제공,제공,제공,부착,제공,제공,제공,가능,2026.1.21 9:12,6430000,관공서,43112,4520365,1,0,9,,발급,발급,2026.1.22 22:57
5710000,463,I,충청북도 청주시,가덕면사무소,충청북도 청주시 상당구 가덕면 보청대로 4646,면사무소 내 민원팀 우측,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.7.26 14:37,6430000,읍면동,43111,2014002,1,0,4646,,발급,발급,2026.1.16 18:47
5710000,510,U,충청북도 청주시,남일면사무소,충청북도 청주시 상당구 남일면 단재로 501,사무소 입구,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.20 10:49,6430000,관공서,43111,3236065,11,0,501,,발급,발급,2026.1.21 22:57
5710000,468,I,충청북도 청주시,청주시청 농협은행출장소,"충청북도 청주시 청원구 상당로 314, 첨단문화산업단지 1층 (내덕동)",365 코너(첨단문화산업단지 1층),8:00,19:00,8:00,17:00,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 17:34,6430000,은행,43114,3236027,2,0,314,,미발급,미발급,2026.1.16 18:47
5710000,501,I,충청북도 청주시,오창 LG에너지솔루션,충청북도 청주시 흥덕구 옥산면 과학산업3로 29(오창1공장),1층 휴게실 내,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 17:34,6430000,기타,43113,3240007,1,0,29,,미발급,미발급,2026.1.16 18:47
5710000,411,I,충청북도 청주시,산남동주민센터,충청북도 청주시 서원구 안뜸로12번길 42(분평동),민원실 앞,5:00,23:00,5:00,23:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.15 16:58,6430000,읍면동,43112,4511688,1,0,42,,발급,발급,2026.1.16 18:47
5710000,417,I,충청북도 청주시,용암2동주민센터,충청북도 청주시 상당구 무농정로 47(용암동),민원실 앞,5:00,23:00,5:00,23:00,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.16 17:56,6430000,읍면동,43111,3236018,1,0,47,,발급,발급,2026.1.16 18:47
5710000,519,I,충청북도 청주시,강서2동주민센터,"충청북도 청주시 흥덕구 송화로108번길 95, 강서2동 행정복지센터 (송절동)",강서2동 행정복지센터 우측입구,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=7582,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.2.18 9:08,6430000,읍면동,43113,4855162,1,0,95,,발급,발급,2026.1.16 18:47
5710000,441,I,충청북도 청주시,충북대병원,충청북도 청주시 서원구 1순환로 776(개신동),원무과 앞,1:00,23:30,1:00,23:30,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 16:30,6430000,기타,43112,3236001,5,0,776,,미발급,발급,2026.1.16 18:47
5710000,408,I,충청북도 청주시,성안동주민센터,충청북도 청주시 상당구 대성로 72(문화동),민원실앞,5:00,23:00,5:00,23:00,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.27 15:51,6430000,읍면동,43111,3236014,1,0,72,,발급,발급,2026.1.16 18:47
5710000,459,I,충청북도 청주시,으뜸신협방서지점,"충청북도 청주시 상당구 단재로 316 (방서동, 청주센트럴자이)",으뜸신협방서지점 365코너 내,6:00,23:30,6:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.15 15:04,6430000,은행,43111,3236065,5,0,316,,미발급,미발급,2026.1.16 18:47
5710000,447,I,충청북도 청주시,지웰시티몰,충청북도 청주시 흥덕구 대농로 43(복대동),지웰시티몰 1층 신한은행 쪽 에스컬레이터 옆,8:00,23:30,8:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.16 9:38,6430000,기타,43113,3237020,1,0,43,,미발급,미발급,2026.1.16 18:47
5710000,406,I,충청북도 청주시,용암1동롯데마트상당점,충청북도 청주시 상당구 용암북로160번길 60(용암동),1층입구 CD기옆,10:00,23:00,10:00,23:00,"매월 둘째, 넷째 일요일 휴무",https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.14 16:05,6430000,기타,43111,4508512,1,0,60,,미발급,미발급,2026.1.16 18:47
5710000,520,I,충청북도 청주시,금천새마을,"충청북도 청주시 상당구 수영로 230, 금천새마을금고 (금천동)",새마을금고 실내,0:00,2400,0:00,2400,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2023.11.9 15:20,6430000,은행,43111,3236035,2,0,230,,미발급,미발급,2026.1.16 18:47
5710000,416,I,충청북도 청주시,가경동주민센터,충청북도 청주시 흥덕구 풍년로180번길 25-2(가경동),민원실 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.17 9:12,6430000,읍면동,43113,4512033,1,0,25,2,발급,발급,2026.1.16 18:47
5710000,455,I,충청북도 청주시,우암새마을금고율량지점,충청북도 청주시 청원구 율량로 96(주성동),365코너,7:00,23:30,7:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.12.19 13:27,6430000,은행,43114,3349124,2,0,96,,미발급,미발급,2026.1.16 18:47
5710000,449,I,충청북도 청주시,상당신협용정지점,"충청북도 청주시 상당구 용정로 25, 상가동 103호 (용정동)[충청북도 청주시 상당구 용정동 1116번지]",365코너,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.8.13 10:12,6430000,은행,43111,4571721,2,0,25,,미발급,미발급,2026.1.16 18:47
5710000,466,I,충청북도 청주시,청주국제공항,충청북도 청주시 청원구 내수읍 오창대로 980,여객청사 내,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.24 17:07,6430000,공항,43114,2014001,2,0,980,,미발급,발급,2026.1.16 18:47
5710000,512,U,충청북도 청주시,오송산단관리사무소,충청북도 청주시 흥덕구 오송읍 오송생명로 150,옥외,1:00,23:00,1:00,23:00,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 20:35,6430000,관공서,43113,3240061,1,0,150,,발급,발급,2026.1.22 22:57
5710000,515,I,충청북도 청주시,중앙동주민센터,충청북도 청주시 상당구 교서로32번길 31(북문로2가),중앙동주민센터 민원실,9:00,18:00,0:00,0:00,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.10.15 17:24,6430000,읍면동,43111,4508093,2,0,31,,발급,발급,2026.1.16 18:47
5710000,431,I,충청북도 청주시,차량등록사업소,충청북도 청주시 흥덕구 무심서로 857(신봉동),민원실 내,9:00,18:00,,,,http://www.cheongju.go.kr/www/contents.do?key=7582,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.15 14:14,6430000,차량등록사업소,43113,3236020,4,0,857,,미발급,발급,2026.1.16 18:47
5710000,509,U,충청북도 청주시,오창읍행정복지센터,충청북도 청주시 청원구 오창읍 두릉유리로 1137-1,출입구 옆,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.20 15:52,6430000,관공서,43114,3240028,1,0,1137,1,발급,발급,2026.1.21 22:57
5710000,469,I,충청북도 청주시,사직1동주민센터,충청북도 청주시 서원구 대원로 45(사직동),민원실 앞,0:00,2400,0:00,2400,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.8.8 17:58,6430000,읍면동,43112,3237022,1,0,45,,발급,발급,2026.1.16 18:47
5710000,403,I,충청북도 청주시,율량사천동행정복지센터 옥외부스,"충청북도 청주시 청원구 충청대로107번길 52, 율량사천동주민센터 (율량동)",출입구 옆,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.23 13:56,6430000,읍면동,43114,4508646,1,0,52,,발급,발급,2026.1.16 18:47
5710000,467,I,충청북도 청주시,동청주세무서,충청북도 청주시 청원구 1순환로 44(율량동)[충청북도 청주시 청원구 율량동 2242번지],1층 민원실 앞,8:00,19:00,,,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.23 13:55,6430000,세무서,43114,3236001,2,0,44,,미발급,미발급,2026.1.16 18:47
5710000,448,I,충청북도 청주시,상당신협본점,충청북도 청주시 상당구 산성로 56(금천동),본점,7:00,23:30,7:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2023.11.9 15:20,6430000,은행,43111,3014064,2,0,56,,미발급,미발급,2026.1.16 18:47
5710000,422,I,충청북도 청주시,청주지방법원,충청북도 청주시 서원구 산남로62번길 51(산남동),지하1층 등기과 앞,9:00,18:00,0:00,0:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.15 17:00,6430000,법원,43112,4511540,1,0,51,,미발급,발급,2026.1.16 18:47
5710000,470,U,충청북도 청주시,오송보건의료행정타운,"충청북도 청주시 흥덕구 오송읍 오송생명2로 187, 후생동 ",중앙후생관(8동) 지하1층 입구,6:00,20:00,6:00,20:00,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 20:35,6430000,공공시설,43113,3240056,1,0,187,,미발급,미발급,2026.1.22 22:57
5710000,407,U,충청북도 청주시,사직2동주민센터,충청북도 청주시 서원구 충렬로53번길 31(사직동),민원실 앞,0:00,2400,0:00,2400,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,제공,제공,가능,2026.1.19 18:30,6430000,관공서,43112,4511998,1,0,31,,발급,발급,2026.1.20 22:57
5710000,506,I,충청북도 청주시,북이면행정복지센터,충청북도 청주시 청원구 북이면 신대석성로 10,민원실 내,8:00,18:00,,,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.26 15:06,6430000,읍면동,43114,3240047,1,0,10,,발급,발급,2026.1.16 18:47
5710000,504,U,충청북도 청주시,오송읍사무소,충청북도 청주시 흥덕구 오송읍 가로수로 174,민원실 앞 외부,1:00,23:30,1:00,23:30,행정 제증명 (24시간)/대법원 제증명(09:00~18:00),https://www.cheongju.go.kr/www/contents.do?key=23228,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 20:34,6430000,관공서,43113,3014012,7,0,174,,발급,발급,2026.1.22 22:57
5710000,479,U,충청북도 청주시,분평동주민센터내부,"충청북도 청주시 서원구 분평로 35, 분평동주민센터 (분평동)",분평동 행정복지센터 내 로비,9:00,18:00,,,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 정당한 편의 기능 인증(우선구매대상지능정보화제품),제공,제공,제공,부착,제공,미제공,제공,가능,2026.1.21 15:25,6430000,관공서,43112,3237034,1,0,35,,미발급,미발급,2026.1.22 22:57
5710000,420,U,충청북도 청주시,사창동주민센터,충청북도 청주시 서원구 내수동로 108(사창동),민원실 앞,1:00,23:30,1:00,23:30,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 15:42,6430000,관공서,43112,3237019,1,0,108,,발급,발급,2026.1.22 22:57
5710000,404,U,충청북도 청주시,서원구청,충청북도 청주시 서원구 사직대로 227(사직동),민원실 앞,9:00,18:00,9:00,18:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 11:48,6430000,관공서,43112,3236025,1,0,227,,발급,발급,2026.1.20 22:57
5710000,419,I,충청북도 청주시,복대1동주민센터,충청북도 청주시 흥덕구 증안로 86(복대동),민원실 앞,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.16 9:34,6430000,읍면동,43113,3237079,1,0,86,,발급,발급,2026.1.16 18:47
5710000,472,I,충청북도 청주시,율량사천동행정복지센터,"충청북도 청주시 청원구 충청대로107번길 52, 율량사천동주민센터 (율량동)",민원실 내,9:00,18:00,,,,https://www.cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.10.23 13:55,6430000,읍면동,43114,4508646,1,0,52,,발급,발급,2026.1.16 18:47
5710000,421,U,충청북도 청주시,모충동주민센터,충청북도 청주시 서원구 모충로124번길 25(모충동),민원실내,1:00,23:30,5:00,23:00,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 8:42,6430000,관공서,43112,4511308,1,0,25,,발급,발급,2026.1.22 22:57
5710000,480,I,충청북도 청주시,오근장동행정복지센터,"충청북도 청주시 청원구 팔결로 121, 오근장동주민센터 (오동동)",행정복지센터 건물출입구 중문,9:00,18:00,,,,https://cheongju.go.kr/cheongwon/contents.do?key=1228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2024.7.24 10:48,6430000,읍면동,43114,3236068,2,0,121,,발급,발급,2026.1.16 18:47
5710000,458,I,충청북도 청주시,상당구청,충청북도 청주시 상당구 남일면 단재로 466,민원실,1:00,23:30,1:00,23:30,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2023.11.1 11:13,6430000,시군구,43111,3236065,11,0,466,,미발급,발급,2026.1.16 18:47
5710000,442,I,충청북도 청주시,목련공원사무소,충청북도 청주시 상당구 목련로 731(월오동),관리사무실내,7:00,19:00,7:00,18:00,,https://www.cheongju.go.kr/www/contents.do?key=23226,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.7.15 15:04,6430000,기타,43111,3014001,3,0,731,,미발급,발급,2026.1.16 18:47
5710000,453,U,충청북도 청주시,사창동창신신협,"충청북도 청주시 서원구 사직대로 140, 현대코아 (사창동)",창신신협365코너,6:00,23:30,6:00,23:30,,http://www.cheongju.go.kr/seowon/contents.do?key=22578,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.21 15:44,6430000,민간다중이용시설,43112,3236025,2,0,140,,미발급,미발급,2026.1.22 22:57
5710000,516,I,충청북도 청주시,청주세무서,충청북도 청주시 흥덕구 죽천로 151(복대동)[청주세무서],민원실,9:00,18:00,,,,https://www.cheongju.go.kr/www/contents.do?key=23228,사용,,제공,제공,제공,부착,제공,제공,제공,가능,2025.2.6 17:37,6430000,읍면동,43113,3237078,1,0,151,,미발급,미발급,2026.1.16 18:47
6510000,101,I,제주특별자치도 제주시,이도2동행정복지센터(2),제주특별자치도 제주시 오복3길 8(이도이동),이도2동주민센터 내부,8:30,18:00,,,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.11 9:43,6500000,읍면동,50110,4848341,1,0,8,,미발급,발급,2026.1.16 18:43
6510000,520,U,제주특별자치도 제주시,구좌읍 송당리사무소,제주특별자치도 제주시 구좌읍 중산간동로 2210,송당리사무소 입구 좌측,6:00,22:00,6:00,22:00,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 8:49,6500000,관공서,50110,3349238,3,0,2210,,발급,발급,2026.1.20 22:57
6510000,414,I,제주특별자치도 제주시,이도2동행정복지센터(1),제주특별자치도 제주시 오복3길 8(이도이동),이도2동행정복지센터 입구,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.11 9:43,6500000,읍면동,50110,4848341,1,0,8,,발급,발급,2026.1.16 18:43
6510000,519,I,제주특별자치도 제주시,도남동공영주차장,제주특별자치도 제주시 신성로10길 10 (도남동),도남동 공영주차장 입구(도남동 87-9번지),6:00,22:00,6:00,22:00,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.1.14 16:48,6500000,기타,50110,4848128,2,0,10,,미발급,발급,2026.1.16 18:43
6510000,501,U,제주특별자치도 제주시,애월읍사무소,제주특별자치도 제주시 애월읍 일주서로 6322,애월읍사무소 입구,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 10:15,6500000,관공서,50110,3349236,11,0,6322,,발급,발급,2026.1.20 22:57
6510000,521,I,제주특별자치도 제주시,이도1동주민센터,"제주특별자치도 제주시 중앙로25길 17, 이도1동주민센터 (이도일동)",주민센터 입구 좌측,0:00,2400,0:00,2400,,http://jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.28 15:42,6500000,읍면동,50110,4848774,1,0,17,,발급,발급,2026.1.16 18:43
6510000,424,I,제주특별자치도 제주시,한림읍사무소 (2),"제주특별자치도 제주시 한림읍 한림상로 132, 한림읍사무소",한림읍사무소 입구,0:00,2400,0:00,2400,,https://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.30 17:57,6500000,읍면동,50110,3349209,1,0,132,,발급,발급,2026.1.16 18:43
6510000,410,I,제주특별자치도 제주시,제주시청(2),"제주특별자치도 제주시 광양9길 3, 제주시청 종합민원실 (이도이동)",종합민원실 입구,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.1.14 16:48,6500000,시군구,50110,4847213,1,0,3,,발급,발급,2026.1.16 18:43
6510000,409,I,제주특별자치도 제주시,한림읍사무소,제주특별자치도 제주시 한림읍 한림상로 132,[한림읍사무소 민원봉사 실내서측],0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.30 17:57,6500000,읍면동,50110,3349209,1,0,132,,발급,발급,2026.1.16 18:43
6510000,412,I,제주특별자치도 제주시,연동주민센터,제주특별자치도 제주시 신대로 101(연동),연동주민센터 입구 우측,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2023.7.14 16:44,6500000,읍면동,50110,3349111,1,0,101,,발급,발급,2026.1.16 18:43
6510000,502,U,제주특별자치도 제주시,구좌읍사무소,제주특별자치도 제주시 구좌읍 일주동로 3116,구좌읍사무소 입구 우측,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/contents/index.php?mid=0204,사용,장애인 편의 기능 포함(일반),제공,제공,제공,부착,제공,미제공,제공,불가능,2026.1.19 8:48,6500000,관공서,50110,3349235,7,0,3116,,발급,발급,2026.1.20 22:57
6510000,422,I,제주특별자치도 제주시,경제통상진흥원,제주특별자치도 제주시 연삼로 473 (이도이동),지하1층 전광판 옆,9:00,18:00,,,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.11.21 17:43,6500000,기타,50110,3349137,2,0,473,,미발급,미발급,2026.1.16 18:43
6510000,413,I,제주특별자치도 제주시,화북동주민센터,제주특별자치도 제주시 진남로6길 17(화북일동),화북동주민센터 입구 좌측,0:00,2400,0:00,2400,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.1.14 10:19,6500000,읍면동,50110,4848810,1,0,17,,발급,발급,2026.1.16 18:43
6510000,415,I,제주특별자치도 제주시,제주항국제여객터미널,제주특별자치도 제주시 임항로 191(건입동),제주국제여객터미널 1층,6:00,20:30,6:00,20:30,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.7.31 14:09,6500000,터미널,50110,3349174,1,0,191,,미발급,발급,2026.1.16 18:43
6510000,419,I,제주특별자치도 제주시,제주공항(2),제주특별자치도 제주시 공항로 2(용담이동), 제주공항 3층 동쪽 에어부산 카운터 앞(1번 게이트앞),5:00,22:00,5:00,22:00,,http://www.jejusi.go.kr/complaints/intro/nonperson.do,사용,,제공,제공,제공,부착,제공,미제공,제공,가능,2025.2.6 9:07,6500000,터미널,50110,3349012,1,0,2,,미발급,미발급,2026.1.16 18:43
